Pollutants
	city: Ciudad de M&eacute;xico,averages so2
	cityCode: MEX
	country: M&eacute;xico
	mesurementAgency: SIMAT
	URL: http://www.aire.df.gob.mx
	timeStamp: 2019/01/01 al 2019/12/31
	average_interval: 001h
	date,"id_station",id_parameter,value,unit
03/07/2019,PED,SO2,1,1
03/07/2019,SAG,SO2,1,1
03/07/2019,SFE,SO2,1,1
03/07/2019,TAH,SO2,1,1
03/07/2019,TLA,SO2,3,1
03/07/2019,TLI,SO2,3,1
03/07/2019,UAX,SO2,1,1
03/07/2019,VIF,SO2,2,1
03/07/2019,XAL,SO2,1,1
03/07/2019,CCA,SO2,1,1
03/07/2019,MGH,SO2,1,1
03/07/2019,AJM,SO2,1,1
03/07/2019,MPA,SO2,1,1
03/07/2019,INN,SO2,0,1
03/07/2019,FAR,SO2,1,1
03/07/2019,SAC,SO2,1,1
04/07/2019,MON,SO2,3,1
04/07/2019,CUA,SO2,3,1
04/07/2019,CUT,SO2,3,1
04/07/2019,FAC,SO2,3,1
04/07/2019,HGM,SO2,2,1
04/07/2019,IZT,SO2,2,1
04/07/2019,LPR,SO2,2,1
04/07/2019,MER,SO2,3,1
04/07/2019,PED,SO2,2,1
04/07/2019,SAG,SO2,4,1
04/07/2019,SFE,SO2,3,1
04/07/2019,TLA,SO2,6,1
04/07/2019,TLI,SO2,6,1
04/07/2019,UAX,SO2,2,1
04/07/2019,VIF,SO2,7,1
04/07/2019,XAL,SO2,4,1
04/07/2019,CCA,SO2,3,1
04/07/2019,MGH,SO2,3,1
04/07/2019,AJM,SO2,2,1
04/07/2019,MPA,SO2,2,1
04/07/2019,INN,SO2,2,1
04/07/2019,FAR,SO2,3,1
04/07/2019,SAC,SO2,2,1
05/07/2019,MON,SO2,1,1
05/07/2019,CUA,SO2,3,1
05/07/2019,CUT,SO2,13,1
05/07/2019,FAC,SO2,6,1
05/07/2019,HGM,SO2,3,1
05/07/2019,IZT,SO2,2,1
05/07/2019,LPR,SO2,2,1
05/07/2019,MER,SO2,5,1
05/07/2019,PED,SO2,2,1
05/07/2019,SFE,SO2,3,1
05/07/2019,TLI,SO2,19,1
05/07/2019,UAX,SO2,2,1
05/07/2019,VIF,SO2,14,1
05/07/2019,XAL,SO2,6,1
05/07/2019,CCA,SO2,2,1
05/07/2019,MGH,SO2,5,1
05/07/2019,AJM,SO2,2,1
05/07/2019,MPA,SO2,1,1
05/07/2019,INN,SO2,1,1
05/07/2019,FAR,SO2,6,1
05/07/2019,SAC,SO2,2,1
06/07/2019,MON,SO2,1,1
06/07/2019,CUA,SO2,1,1
06/07/2019,CUT,SO2,4,1
06/07/2019,FAC,SO2,4,1
06/07/2019,HGM,SO2,5,1
06/07/2019,IZT,SO2,3,1
06/07/2019,LPR,SO2,1,1
06/07/2019,MER,SO2,4,1
06/07/2019,PED,SO2,2,1
06/07/2019,SAG,SO2,6,1
06/07/2019,SFE,SO2,1,1
06/07/2019,TLA,SO2,10,1
06/07/2019,TLI,SO2,8,1
06/07/2019,UAX,SO2,3,1
06/07/2019,VIF,SO2,9,1
06/07/2019,XAL,SO2,2,1
06/07/2019,CCA,SO2,2,1
06/07/2019,MGH,SO2,3,1
06/07/2019,AJM,SO2,2,1
06/07/2019,MPA,SO2,2,1
06/07/2019,INN,SO2,1,1
06/07/2019,FAR,SO2,3,1
06/07/2019,SAC,SO2,3,1
07/07/2019,MON,SO2,1,1
07/07/2019,CUA,SO2,1,1
07/07/2019,CUT,SO2,8,1
07/07/2019,FAC,SO2,4,1
07/07/2019,HGM,SO2,5,1
07/07/2019,IZT,SO2,3,1
07/07/2019,LPR,SO2,1,1
07/07/2019,MER,SO2,4,1
07/07/2019,PED,SO2,1,1
07/07/2019,SAG,SO2,2,1
07/07/2019,SFE,SO2,1,1
07/07/2019,TAH,SO2,1,1
07/07/2019,TLA,SO2,11,1
07/07/2019,TLI,SO2,7,1
07/07/2019,UAX,SO2,2,1
07/07/2019,VIF,SO2,2,1
07/07/2019,XAL,SO2,1,1
07/07/2019,CCA,SO2,2,1
07/07/2019,MGH,SO2,3,1
07/07/2019,AJM,SO2,2,1
07/07/2019,MPA,SO2,1,1
07/07/2019,INN,SO2,1,1
07/07/2019,FAR,SO2,1,1
07/07/2019,SAC,SO2,1,1
08/07/2019,MON,SO2,1,1
08/07/2019,CUA,SO2,3,1
08/07/2019,CUT,SO2,6,1
08/07/2019,FAC,SO2,3,1
08/07/2019,HGM,SO2,5,1
08/07/2019,IZT,SO2,2,1
08/07/2019,LPR,SO2,1,1
08/07/2019,MER,SO2,3,1
08/07/2019,PED,SO2,1,1
08/07/2019,SAG,SO2,1,1
08/07/2019,SFE,SO2,2,1
08/07/2019,TAH,SO2,2,1
08/07/2019,TLA,SO2,8,1
08/07/2019,TLI,SO2,6,1
08/07/2019,UAX,SO2,2,1
08/07/2019,VIF,SO2,6,1
08/07/2019,XAL,SO2,2,1
08/07/2019,CCA,SO2,2,1
08/07/2019,MGH,SO2,3,1
08/07/2019,AJM,SO2,2,1
08/07/2019,MPA,SO2,1,1
08/07/2019,INN,SO2,0,1
08/07/2019,FAR,SO2,1,1
08/07/2019,SAC,SO2,1,1
09/07/2019,MON,SO2,1,1
09/07/2019,CUA,SO2,0,1
09/07/2019,CUT,SO2,1,1
09/07/2019,FAC,SO2,1,1
09/07/2019,HGM,SO2,1,1
09/07/2019,IZT,SO2,1,1
09/07/2019,LPR,SO2,1,1
09/07/2019,MER,SO2,1,1
09/07/2019,PED,SO2,1,1
09/07/2019,SAG,SO2,2,1
09/07/2019,SFE,SO2,1,1
09/07/2019,TAH,SO2,1,1
09/07/2019,TLA,SO2,3,1
09/07/2019,TLI,SO2,3,1
09/07/2019,UAX,SO2,1,1
09/07/2019,VIF,SO2,2,1
09/07/2019,XAL,SO2,2,1
09/07/2019,CCA,SO2,1,1
09/07/2019,MGH,SO2,1,1
09/07/2019,AJM,SO2,1,1
09/07/2019,MPA,SO2,1,1
09/07/2019,INN,SO2,1,1
09/07/2019,FAR,SO2,1,1
09/07/2019,SAC,SO2,1,1
10/07/2019,MON,SO2,1,1
10/07/2019,CUA,SO2,2,1
10/07/2019,CUT,SO2,7,1
10/07/2019,FAC,SO2,4,1
10/07/2019,HGM,SO2,6,1
10/07/2019,IZT,SO2,3,1
10/07/2019,LPR,SO2,1,1
10/07/2019,MER,SO2,5,1
10/07/2019,PED,SO2,3,1
10/07/2019,SAG,SO2,9,1
10/07/2019,SFE,SO2,2,1
10/07/2019,TAH,SO2,2,1
10/07/2019,TLA,SO2,10,1
10/07/2019,TLI,SO2,13,1
10/07/2019,UAX,SO2,3,1
10/07/2019,VIF,SO2,16,1
10/07/2019,XAL,SO2,3,1
10/07/2019,CCA,SO2,4,1
10/07/2019,MGH,SO2,5,1
10/07/2019,AJM,SO2,3,1
10/07/2019,MPA,SO2,2,1
10/07/2019,INN,SO2,0,1
10/07/2019,FAR,SO2,4,1
10/07/2019,SAC,SO2,1,1
11/07/2019,MON,SO2,2,1
11/07/2019,CUA,SO2,0,1
11/07/2019,CUT,SO2,2,1
11/07/2019,FAC,SO2,1,1
11/07/2019,HGM,SO2,1,1
11/07/2019,IZT,SO2,1,1
11/07/2019,LPR,SO2,1,1
11/07/2019,MER,SO2,1,1
11/07/2019,PED,SO2,1,1
11/07/2019,SAG,SO2,1,1
11/07/2019,SFE,SO2,0,1
11/07/2019,TAH,SO2,2,1
11/07/2019,TLA,SO2,3,1
11/07/2019,TLI,SO2,2,1
11/07/2019,UAX,SO2,1,1
11/07/2019,VIF,SO2,2,1
11/07/2019,CCA,SO2,1,1
11/07/2019,MGH,SO2,1,1
11/07/2019,AJM,SO2,1,1
11/07/2019,MPA,SO2,1,1
11/07/2019,INN,SO2,1,1
11/07/2019,FAR,SO2,1,1
11/07/2019,SAC,SO2,1,1
12/07/2019,CUT,SO2,1,1
12/07/2019,FAC,SO2,1,1
12/07/2019,HGM,SO2,1,1
12/07/2019,IZT,SO2,1,1
12/07/2019,MER,SO2,1,1
12/07/2019,PED,SO2,1,1
12/07/2019,SFE,SO2,0,1
12/07/2019,TAH,SO2,1,1
12/07/2019,TLA,SO2,3,1
12/07/2019,TLI,SO2,2,1
12/07/2019,UAX,SO2,1,1
12/07/2019,VIF,SO2,2,1
12/07/2019,XAL,SO2,1,1
12/07/2019,CCA,SO2,1,1
12/07/2019,MGH,SO2,1,1
12/07/2019,AJM,SO2,1,1
12/07/2019,MPA,SO2,1,1
12/07/2019,BJU,SO2,1,1
12/07/2019,FAR,SO2,1,1
12/07/2019,SAC,SO2,2,1
13/07/2019,CUT,SO2,2,1
13/07/2019,FAC,SO2,2,1
13/07/2019,HGM,SO2,1,1
13/07/2019,IZT,SO2,0,1
13/07/2019,LLA,SO2,1,1
13/07/2019,LPR,SO2,1,1
13/07/2019,MER,SO2,1,1
13/07/2019,PED,SO2,1,1
13/07/2019,SAG,SO2,1,1
13/07/2019,SFE,SO2,1,1
13/07/2019,TAH,SO2,1,1
13/07/2019,TLA,SO2,5,1
13/07/2019,TLI,SO2,5,1
13/07/2019,UAX,SO2,1,1
13/07/2019,VIF,SO2,2,1
13/07/2019,XAL,SO2,1,1
13/07/2019,CCA,SO2,0,1
13/07/2019,MGH,SO2,1,1
13/07/2019,AJM,SO2,1,1
13/07/2019,MPA,SO2,1,1
13/07/2019,BJU,SO2,1,1
13/07/2019,INN,SO2,1,1
13/07/2019,FAR,SO2,1,1
13/07/2019,SAC,SO2,1,1
14/07/2019,CUT,SO2,2,1
14/07/2019,FAC,SO2,2,1
14/07/2019,HGM,SO2,3,1
14/07/2019,IZT,SO2,1,1
14/07/2019,LLA,SO2,1,1
14/07/2019,MER,SO2,2,1
14/07/2019,PED,SO2,1,1
14/07/2019,SAG,SO2,1,1
14/07/2019,SFE,SO2,1,1
14/07/2019,TAH,SO2,1,1
14/07/2019,TLA,SO2,4,1
14/07/2019,TLI,SO2,3,1
14/07/2019,UAX,SO2,2,1
14/07/2019,VIF,SO2,2,1
14/07/2019,XAL,SO2,1,1
14/07/2019,CCA,SO2,1,1
14/07/2019,MGH,SO2,2,1
14/07/2019,AJM,SO2,2,1
14/07/2019,MPA,SO2,2,1
14/07/2019,BJU,SO2,2,1
14/07/2019,INN,SO2,1,1
14/07/2019,FAR,SO2,1,1
14/07/2019,SAC,SO2,1,1
15/07/2019,CUT,SO2,2,1
15/07/2019,FAC,SO2,1,1
15/07/2019,HGM,SO2,2,1
15/07/2019,IZT,SO2,1,1
15/07/2019,LLA,SO2,1,1
15/07/2019,MER,SO2,2,1
15/07/2019,PED,SO2,1,1
15/07/2019,SAG,SO2,1,1
15/07/2019,SFE,SO2,1,1
15/07/2019,TAH,SO2,1,1
15/07/2019,TLA,SO2,3,1
15/07/2019,TLI,SO2,4,1
15/07/2019,UAX,SO2,2,1
15/07/2019,VIF,SO2,4,1
15/07/2019,XAL,SO2,1,1
15/07/2019,CCA,SO2,1,1
15/07/2019,MGH,SO2,2,1
15/07/2019,AJM,SO2,2,1
15/07/2019,MPA,SO2,1,1
15/07/2019,BJU,SO2,2,1
15/07/2019,INN,SO2,1,1
15/07/2019,FAR,SO2,1,1
15/07/2019,SAC,SO2,1,1
16/07/2019,CUT,SO2,1,1
16/07/2019,FAC,SO2,2,1
16/07/2019,HGM,SO2,4,1
16/07/2019,IZT,SO2,3,1
16/07/2019,LLA,SO2,1,1
16/07/2019,MER,SO2,3,1
16/07/2019,PED,SO2,2,1
16/07/2019,SAG,SO2,1,1
16/07/2019,SFE,SO2,3,1
16/07/2019,TAH,SO2,4,1
16/07/2019,TLA,SO2,4,1
16/07/2019,TLI,SO2,5,1
16/07/2019,UAX,SO2,4,1
16/07/2019,VIF,SO2,1,1
16/07/2019,XAL,SO2,1,1
16/07/2019,CCA,SO2,4,1
16/07/2019,MGH,SO2,2,1
16/07/2019,AJM,SO2,3,1
16/07/2019,MPA,SO2,5,1
16/07/2019,BJU,SO2,4,1
16/07/2019,INN,SO2,1,1
16/07/2019,FAR,SO2,1,1
16/07/2019,SAC,SO2,3,1
17/07/2019,CUT,SO2,4,1
17/07/2019,FAC,SO2,1,1
17/07/2019,HGM,SO2,1,1
17/07/2019,IZT,SO2,1,1
17/07/2019,LLA,SO2,1,1
17/07/2019,LPR,SO2,0,1
17/07/2019,MER,SO2,1,1
17/07/2019,PED,SO2,1,1
17/07/2019,SAG,SO2,2,1
17/07/2019,SFE,SO2,0,1
17/07/2019,TAH,SO2,1,1
17/07/2019,TLA,SO2,3,1
17/07/2019,TLI,SO2,3,1
17/07/2019,UAX,SO2,1,1
17/07/2019,VIF,SO2,3,1
17/07/2019,XAL,SO2,2,1
17/07/2019,CCA,SO2,0,1
17/07/2019,MGH,SO2,1,1
17/07/2019,AJM,SO2,1,1
17/07/2019,MPA,SO2,1,1
17/07/2019,BJU,SO2,1,1
17/07/2019,INN,SO2,1,1
17/07/2019,FAR,SO2,1,1
17/07/2019,SAC,SO2,1,1
18/07/2019,CUA,SO2,3,1
18/07/2019,CUT,SO2,6,1
18/07/2019,FAC,SO2,5,1
18/07/2019,HGM,SO2,6,1
18/07/2019,IZT,SO2,5,1
18/07/2019,LLA,SO2,6,1
18/07/2019,LPR,SO2,1,1
18/07/2019,MER,SO2,5,1
18/07/2019,PED,SO2,4,1
18/07/2019,TAH,SO2,2,1
18/07/2019,TLA,SO2,7,1
18/07/2019,TLI,SO2,9,1
18/07/2019,UAX,SO2,3,1
18/07/2019,VIF,SO2,11,1
18/07/2019,XAL,SO2,4,1
18/07/2019,CCA,SO2,6,1
18/07/2019,AJM,SO2,4,1
18/07/2019,MPA,SO2,3,1
18/07/2019,BJU,SO2,6,1
18/07/2019,FAR,SO2,6,1
18/07/2019,SAC,SO2,5,1
19/07/2019,CUA,SO2,1,1
19/07/2019,CUT,SO2,1,1
19/07/2019,FAC,SO2,1,1
19/07/2019,HGM,SO2,1,1
19/07/2019,IZT,SO2,0,1
19/07/2019,LLA,SO2,1,1
19/07/2019,LPR,SO2,1,1
19/07/2019,MER,SO2,1,1
19/07/2019,PED,SO2,1,1
19/07/2019,TAH,SO2,1,1
19/07/2019,TLA,SO2,3,1
19/07/2019,TLI,SO2,3,1
19/07/2019,UAX,SO2,1,1
19/07/2019,VIF,SO2,1,1
19/07/2019,XAL,SO2,1,1
19/07/2019,CCA,SO2,1,1
19/07/2019,MGH,SO2,1,1
19/07/2019,AJM,SO2,1,1
19/07/2019,MPA,SO2,1,1
19/07/2019,BJU,SO2,1,1
19/07/2019,INN,SO2,1,1
19/07/2019,FAR,SO2,1,1
19/07/2019,SAC,SO2,1,1
20/07/2019,CUA,SO2,1,1
20/07/2019,CUT,SO2,1,1
20/07/2019,FAC,SO2,1,1
20/07/2019,HGM,SO2,1,1
20/07/2019,IZT,SO2,1,1
20/07/2019,LLA,SO2,0,1
20/07/2019,LPR,SO2,1,1
20/07/2019,MER,SO2,1,1
20/07/2019,PED,SO2,1,1
20/07/2019,TAH,SO2,1,1
20/07/2019,TLA,SO2,3,1
20/07/2019,TLI,SO2,2,1
20/07/2019,UAX,SO2,1,1
20/07/2019,VIF,SO2,1,1
20/07/2019,XAL,SO2,1,1
20/07/2019,CCA,SO2,1,1
20/07/2019,MGH,SO2,1,1
20/07/2019,AJM,SO2,1,1
20/07/2019,MPA,SO2,1,1
20/07/2019,INN,SO2,1,1
20/07/2019,FAR,SO2,1,1
20/07/2019,SAC,SO2,1,1
21/07/2019,CUA,SO2,1,1
21/07/2019,CUT,SO2,1,1
21/07/2019,FAC,SO2,1,1
21/07/2019,HGM,SO2,1,1
21/07/2019,IZT,SO2,1,1
21/07/2019,LLA,SO2,1,1
21/07/2019,LPR,SO2,1,1
21/07/2019,MER,SO2,1,1
21/07/2019,TAH,SO2,1,1
21/07/2019,TLA,SO2,4,1
21/07/2019,TLI,SO2,5,1
21/07/2019,UAX,SO2,1,1
21/07/2019,VIF,SO2,6,1
21/07/2019,XAL,SO2,1,1
21/07/2019,CCA,SO2,1,1
21/07/2019,MGH,SO2,1,1
21/07/2019,AJM,SO2,2,1
21/07/2019,MPA,SO2,2,1
21/07/2019,INN,SO2,0,1
21/07/2019,FAR,SO2,1,1
21/07/2019,SAC,SO2,1,1
22/07/2019,CUA,SO2,1,1
22/07/2019,CUT,SO2,2,1
22/07/2019,FAC,SO2,1,1
22/07/2019,HGM,SO2,1,1
22/07/2019,IZT,SO2,1,1
22/07/2019,LLA,SO2,1,1
22/07/2019,LPR,SO2,1,1
22/07/2019,MER,SO2,1,1
22/07/2019,TAH,SO2,1,1
22/07/2019,TLA,SO2,2,1
22/07/2019,TLI,SO2,2,1
22/07/2019,UAX,SO2,1,1
22/07/2019,VIF,SO2,2,1
22/07/2019,XAL,SO2,1,1
22/07/2019,CCA,SO2,1,1
22/07/2019,MGH,SO2,1,1
22/07/2019,AJM,SO2,1,1
22/07/2019,MPA,SO2,1,1
22/07/2019,INN,SO2,1,1
22/07/2019,FAR,SO2,1,1
22/07/2019,SAC,SO2,1,1
23/07/2019,MON,SO2,1,1
23/07/2019,CUA,SO2,1,1
23/07/2019,CUT,SO2,4,1
23/07/2019,HGM,SO2,1,1
23/07/2019,IZT,SO2,1,1
23/07/2019,LLA,SO2,1,1
23/07/2019,LPR,SO2,1,1
23/07/2019,MER,SO2,1,1
23/07/2019,PED,SO2,1,1
23/07/2019,TAH,SO2,1,1
23/07/2019,TLA,SO2,3,1
23/07/2019,TLI,SO2,3,1
23/07/2019,UAX,SO2,1,1
23/07/2019,VIF,SO2,3,1
23/07/2019,XAL,SO2,1,1
23/07/2019,CCA,SO2,1,1
23/07/2019,MGH,SO2,1,1
23/07/2019,AJM,SO2,1,1
23/07/2019,MPA,SO2,1,1
23/07/2019,BJU,SO2,1,1
23/07/2019,INN,SO2,1,1
23/07/2019,FAR,SO2,1,1
23/07/2019,SAC,SO2,1,1
24/07/2019,MON,SO2,1,1
24/07/2019,CUA,SO2,1,1
24/07/2019,CUT,SO2,1,1
24/07/2019,FAC,SO2,1,1
24/07/2019,HGM,SO2,1,1
24/07/2019,IZT,SO2,1,1
24/07/2019,LLA,SO2,0,1
24/07/2019,LPR,SO2,1,1
24/07/2019,MER,SO2,1,1
24/07/2019,PED,SO2,1,1
24/07/2019,TAH,SO2,1,1
24/07/2019,TLA,SO2,3,1
24/07/2019,TLI,SO2,2,1
24/07/2019,UAX,SO2,1,1
24/07/2019,VIF,SO2,1,1
24/07/2019,XAL,SO2,1,1
24/07/2019,CCA,SO2,1,1
24/07/2019,MGH,SO2,1,1
24/07/2019,AJM,SO2,1,1
24/07/2019,MPA,SO2,1,1
24/07/2019,BJU,SO2,1,1
24/07/2019,INN,SO2,1,1
24/07/2019,FAR,SO2,1,1
24/07/2019,SAC,SO2,1,1
25/07/2019,MON,SO2,1,1
25/07/2019,CUA,SO2,1,1
25/07/2019,CUT,SO2,2,1
25/07/2019,FAC,SO2,1,1
25/07/2019,HGM,SO2,1,1
25/07/2019,IZT,SO2,0,1
25/07/2019,LLA,SO2,0,1
25/07/2019,LPR,SO2,1,1
25/07/2019,MER,SO2,1,1
25/07/2019,PED,SO2,1,1
25/07/2019,TAH,SO2,1,1
25/07/2019,TLI,SO2,2,1
25/07/2019,VIF,SO2,1,1
25/07/2019,XAL,SO2,1,1
25/07/2019,CCA,SO2,1,1
25/07/2019,MGH,SO2,1,1
25/07/2019,AJM,SO2,1,1
25/07/2019,MPA,SO2,1,1
25/07/2019,BJU,SO2,1,1
25/07/2019,INN,SO2,0,1
25/07/2019,FAR,SO2,1,1
25/07/2019,SAC,SO2,1,1
26/07/2019,MON,SO2,0,1
26/07/2019,CUA,SO2,0,1
26/07/2019,CUT,SO2,0,1
26/07/2019,FAC,SO2,1,1
26/07/2019,HGM,SO2,1,1
26/07/2019,IZT,SO2,1,1
26/07/2019,LLA,SO2,0,1
26/07/2019,LPR,SO2,1,1
26/07/2019,MER,SO2,1,1
26/07/2019,PED,SO2,1,1
26/07/2019,TAH,SO2,1,1
26/07/2019,TLA,SO2,2,1
26/07/2019,TLI,SO2,2,1
26/07/2019,VIF,SO2,1,1
26/07/2019,XAL,SO2,1,1
26/07/2019,CCA,SO2,1,1
26/07/2019,MGH,SO2,1,1
26/07/2019,AJM,SO2,1,1
26/07/2019,MPA,SO2,1,1
26/07/2019,BJU,SO2,1,1
26/07/2019,INN,SO2,1,1
26/07/2019,FAR,SO2,1,1
26/07/2019,SAC,SO2,1,1
27/07/2019,MON,SO2,1,1
27/07/2019,CUA,SO2,0,1
27/07/2019,CUT,SO2,0,1
27/07/2019,FAC,SO2,1,1
27/07/2019,HGM,SO2,0,1
27/07/2019,IZT,SO2,0,1
27/07/2019,LLA,SO2,0,1
27/07/2019,LPR,SO2,1,1
27/07/2019,MER,SO2,1,1
27/07/2019,PED,SO2,1,1
27/07/2019,TAH,SO2,1,1
27/07/2019,TLA,SO2,2,1
27/07/2019,TLI,SO2,2,1
27/07/2019,VIF,SO2,1,1
27/07/2019,XAL,SO2,1,1
27/07/2019,CCA,SO2,1,1
27/07/2019,MGH,SO2,1,1
27/07/2019,AJM,SO2,1,1
27/07/2019,MPA,SO2,1,1
27/07/2019,BJU,SO2,1,1
27/07/2019,INN,SO2,1,1
27/07/2019,FAR,SO2,0,1
27/07/2019,SAC,SO2,1,1
28/07/2019,MON,SO2,1,1
28/07/2019,CUA,SO2,0,1
28/07/2019,CUT,SO2,1,1
28/07/2019,FAC,SO2,0,1
28/07/2019,HGM,SO2,1,1
28/07/2019,IZT,SO2,0,1
28/07/2019,LLA,SO2,0,1
28/07/2019,LPR,SO2,0,1
28/07/2019,MER,SO2,1,1
28/07/2019,PED,SO2,0,1
28/07/2019,TAH,SO2,1,1
28/07/2019,TLA,SO2,2,1
28/07/2019,TLI,SO2,2,1
28/07/2019,VIF,SO2,1,1
28/07/2019,XAL,SO2,1,1
28/07/2019,CCA,SO2,1,1
28/07/2019,MGH,SO2,1,1
28/07/2019,AJM,SO2,1,1
28/07/2019,MPA,SO2,1,1
28/07/2019,BJU,SO2,1,1
28/07/2019,INN,SO2,0,1
28/07/2019,FAR,SO2,1,1
28/07/2019,SAC,SO2,1,1
29/07/2019,MON,SO2,1,1
29/07/2019,CUT,SO2,1,1
29/07/2019,FAC,SO2,1,1
29/07/2019,HGM,SO2,1,1
29/07/2019,IZT,SO2,1,1
29/07/2019,LLA,SO2,0,1
29/07/2019,LPR,SO2,1,1
29/07/2019,MER,SO2,1,1
29/07/2019,PED,SO2,1,1
29/07/2019,TAH,SO2,1,1
29/07/2019,TLA,SO2,2,1
29/07/2019,TLI,SO2,2,1
29/07/2019,VIF,SO2,1,1
29/07/2019,XAL,SO2,1,1
29/07/2019,CCA,SO2,1,1
29/07/2019,MGH,SO2,1,1
29/07/2019,AJM,SO2,1,1
29/07/2019,MPA,SO2,1,1
29/07/2019,BJU,SO2,1,1
29/07/2019,INN,SO2,1,1
29/07/2019,FAR,SO2,1,1
29/07/2019,SAC,SO2,1,1
30/07/2019,MON,SO2,1,1
30/07/2019,CUT,SO2,1,1
30/07/2019,FAC,SO2,1,1
30/07/2019,HGM,SO2,1,1
30/07/2019,LLA,SO2,0,1
30/07/2019,LPR,SO2,1,1
30/07/2019,MER,SO2,1,1
30/07/2019,PED,SO2,1,1
30/07/2019,TAH,SO2,1,1
30/07/2019,TLA,SO2,3,1
30/07/2019,TLI,SO2,5,1
30/07/2019,UAX,SO2,1,1
30/07/2019,VIF,SO2,1,1
30/07/2019,XAL,SO2,1,1
30/07/2019,CCA,SO2,1,1
30/07/2019,MGH,SO2,1,1
30/07/2019,AJM,SO2,1,1
30/07/2019,MPA,SO2,1,1
30/07/2019,BJU,SO2,1,1
30/07/2019,INN,SO2,1,1
31/07/2019,MON,SO2,1,1
31/07/2019,CUA,SO2,1,1
31/07/2019,CUT,SO2,5,1
31/07/2019,FAC,SO2,5,1
31/07/2019,HGM,SO2,4,1
31/07/2019,IZT,SO2,2,1
31/07/2019,LLA,SO2,8,1
31/07/2019,LPR,SO2,1,1
31/07/2019,MER,SO2,3,1
31/07/2019,PED,SO2,2,1
31/07/2019,TAH,SO2,1,1
31/07/2019,TLA,SO2,8,1
31/07/2019,TLI,SO2,9,1
31/07/2019,UAX,SO2,2,1
31/07/2019,VIF,SO2,16,1
31/07/2019,XAL,SO2,3,1
31/07/2019,CCA,SO2,3,1
31/07/2019,MGH,SO2,4,1
31/07/2019,AJM,SO2,2,1
31/07/2019,MPA,SO2,1,1
31/07/2019,BJU,SO2,4,1
31/07/2019,INN,SO2,1,1
31/07/2019,FAR,SO2,5,1
31/07/2019,SAC,SO2,2,1
01/08/2019,MON,SO2,1,1
01/08/2019,CUA,SO2,2,1
01/08/2019,CUT,SO2,4,1
01/08/2019,FAC,SO2,4,1
01/08/2019,HGM,SO2,3,1
01/08/2019,IZT,SO2,1,1
01/08/2019,LLA,SO2,3,1
01/08/2019,LPR,SO2,1,1
01/08/2019,MER,SO2,2,1
01/08/2019,PED,SO2,1,1
01/08/2019,TAH,SO2,1,1
01/08/2019,TLA,SO2,8,1
01/08/2019,TLI,SO2,8,1
01/08/2019,UAX,SO2,2,1
01/08/2019,UIZ,SO2,1,1
01/08/2019,VIF,SO2,9,1
01/08/2019,XAL,SO2,2,1
01/08/2019,CCA,SO2,2,1
01/08/2019,MGH,SO2,3,1
01/08/2019,AJM,SO2,1,1
01/08/2019,MPA,SO2,1,1
01/08/2019,BJU,SO2,3,1
01/08/2019,INN,SO2,1,1
01/08/2019,FAR,SO2,2,1
01/08/2019,SAC,SO2,1,1
02/08/2019,MON,SO2,2,1
02/08/2019,CUA,SO2,3,1
02/08/2019,CUT,SO2,9,1
02/08/2019,FAC,SO2,4,1
02/08/2019,HGM,SO2,3,1
02/08/2019,IZT,SO2,2,1
02/08/2019,LLA,SO2,2,1
02/08/2019,LPR,SO2,1,1
02/08/2019,MER,SO2,4,1
02/08/2019,PED,SO2,2,1
02/08/2019,TAH,SO2,2,1
02/08/2019,TLA,SO2,8,1
02/08/2019,TLI,SO2,9,1
02/08/2019,UAX,SO2,2,1
02/08/2019,UIZ,SO2,2,1
02/08/2019,VIF,SO2,5,1
02/08/2019,XAL,SO2,3,1
02/08/2019,CCA,SO2,2,1
02/08/2019,MGH,SO2,4,1
02/08/2019,AJM,SO2,2,1
02/08/2019,BJU,SO2,2,1
02/08/2019,INN,SO2,2,1
02/08/2019,FAR,SO2,2,1
02/08/2019,SAC,SO2,2,1
03/08/2019,MON,SO2,1,1
03/08/2019,CUA,SO2,1,1
03/08/2019,CUT,SO2,2,1
03/08/2019,FAC,SO2,1,1
03/08/2019,HGM,SO2,1,1
03/08/2019,IZT,SO2,1,1
03/08/2019,LLA,SO2,0,1
03/08/2019,LPR,SO2,1,1
03/08/2019,MER,SO2,1,1
03/08/2019,PED,SO2,1,1
03/08/2019,TAH,SO2,1,1
03/08/2019,TLA,SO2,3,1
03/08/2019,TLI,SO2,2,1
03/08/2019,UAX,SO2,1,1
03/08/2019,UIZ,SO2,1,1
03/08/2019,VIF,SO2,1,1
03/08/2019,XAL,SO2,1,1
03/08/2019,CCA,SO2,1,1
03/08/2019,MGH,SO2,1,1
03/08/2019,AJM,SO2,0,1
03/08/2019,BJU,SO2,2,1
03/08/2019,INN,SO2,1,1
03/08/2019,FAR,SO2,1,1
03/08/2019,SAC,SO2,1,1
04/08/2019,MON,SO2,1,1
04/08/2019,CUA,SO2,3,1
04/08/2019,CUT,SO2,3,1
04/08/2019,FAC,SO2,10,1
04/08/2019,HGM,SO2,6,1
04/08/2019,IZT,SO2,1,1
04/08/2019,LLA,SO2,2,1
04/08/2019,LPR,SO2,1,1
04/08/2019,MER,SO2,2,1
04/08/2019,TAH,SO2,1,1
04/08/2019,TLA,SO2,13,1
