Fecha,México,Alemania,Brasil,China,España,Italia,Portugal,Rusia,Turquía,Perú,Sudáfrica,Polonia,Indonesia,Chile,Colombia,Hong Kong,Corea,Malasia,Tailandia,USA,Francia,Grecia
02/09/2011,151.633600321379,77.9254338905139,152.039888023968,112.688006830442,390.392350646926,398.515354986039,1030.12152872328,192.619219035853,230.321573909481,156.676549754856,155.944151837159,224.454936674837,168.088284831936,96.5160583249709,151.33724329115,78.9931096990655,130.972781133661,119.950238445557,136.092704524788,38.2068685369837,169.712585977477,2776.23040006604
05/09/2011,151.896761004809,83.4322164267671,152.066918763198,120.489430038859,420.647369865538,447.484849207886,1085.92880944401,201.334824811336,237.956967763523,156.758477020335,163.432351569993,226.848519474659,175.655393257849,96.5125573191134,151.103568800588,80.0666832390962,139.903946430296,127.786087366065,141.025415775417,40.2003726705096,184.711182702178,3206.60129449065
06/09/2011,158.73628055885,82.3159729238144,158.919242228348,120.798218048952,419.466751168423,452.203709055902,1095.46283775743,205.710942199444,242.405360165542,164.609055719609,168.825685131268,231.583624076919,180.476093509172,105.280869703106,158.431003144921,81.5226204585431,143.553618782943,130.82452733024,143.94464285644,39.672636159894,180.797430025841,3401.98038152421
07/09/2011,149.485753914128,78.2572598105907,150.69659423105,116.557479116489,390.909480162638,428.458698100587,1117.03608745802,196.466824345631,229.759418223886,155.299892645366,158.676526005422,219.587702435599,174.895798376792,100.552785464452,151.236095827859,80.8861616790367,135.222881453204,123.811614136361,140.243389273249,42.0510051335368,172.018836503383,3520.1499902879
08/09/2011,154.178368921538,79.5442638787618,155.119064164394,117.233213869115,390.539323563971,432.149991602585,1133.98244527524,196.410028057658,227.733169556908,159.33040188272,156.930903801602,218.427287207164,173.193181020729,102.177933023465,154.118960680972,81.2923406950218,136.263284356204,123.406162268174,140.896739035954,37.1418631148818,169.540322950478,3580.79904226984
09/09/2011,166.232271643717,83.910451732038,167.004270459231,118.287437872537,410.83996180757,465.338449860063,1209.73168381708,212.276811701574,244.363962278771,171.257991225314,168.447500759783,231.20778269192,173.144650831666,108.936497751507,166.64778330949,80.7492692429173,137.459718675874,124.048253020951,141.581344281399,43.3792170500349,178.575677256058,4091.71677674173
12/09/2011,172.281645764712,86.5784512378992,171.038951697749,130.022669338965,429.365055306227,502.151565479637,1295.00811385921,222.239880686052,254.009141410246,176.97450669529,173.75555514377,243.820076849362,189.073994460431,114.557372807944,171.100753831285,86.6967985172319,153.005652160394,136.802875916107,154.582723561405,44.8333635307701,188.329590017767,4473.37854153572
13/09/2011,168.013744996627,85.5699542724984,169.121631970757,130.908337740061,422.05282908713,500.730393134887,1290.70530353536,221.704777424531,253.194279586222,174.009837855709,174.035078939512,244.043571734144,189.831204384302,111.780983598773,168.562763086231,87.4460296564349,153.461296518483,137.047937385944,155.528732380453,44.5510858437052,191.67943983766,5062.60569099158
14/09/2011,169.301985374252,84.0803612602474,169.896425175163,132.034713108787,392.858370859079,468.301728292673,1233.96987184957,225.087168367931,256.887107038068,175.150556169389,176.659258862553,246.772839408265,190.392116255873,116.156940344061,168.598622706722,87.351296313928,152.739539369984,137.184580680841,155.56835307417,43.8746629332095,179.398364522258,6416.43218981443
15/09/2011,161.369342920891,81.9889687537406,162.516517306114,133.561649515348,372.798446030294,449.435214261501,1132.9164044402,219.871437176244,250.461009908425,167.745736236517,171.218845743115,238.955062884432,191.847712296539,111.324214031294,161.849695274658,88.1897309060359,156.154896929757,139.655580873862,159.823930036935,36.6940311085987,167.650294819116,6729.67431390918
16/09/2011,156.760362952517,81.5609699603575,157.840733247848,127.009220668742,371.890055162453,451.395807637412,1126.59013672989,215.025682859273,244.811233746323,162.831095272803,168.318777729011,235.593532551169,186.394758338125,105.569138260444,157.123361929383,85.2689549861569,146.28070872296,134.535973206937,155.995631020359,36.7652716885383,168.147491157921,5948.25580140855
19/09/2011,167.144070712964,89.9301881454224,167.152735845347,131.212504284838,405.316000007139,485.688122206717,1191.1361436714,228.248090900174,258.504201293363,172.690903018304,178.887774624281,249.916439435408,189.682397251821,115.491387150064,167.339834730516,88.1144981817717,151.868161200288,139.196169870959,159.408653723384,37.357947135276,179.03637855424,6597.26937471369
20/09/2011,170.370268640448,92.9872772456819,171.108623049586,136.989213633409,417.775644491917,510.432250254878,1224.84374376815,229.414482123515,254.815492654446,175.407291442222,178.911663018914,251.42949054808,198.443506120651,115.540611457136,170.214505254806,88.1977138404205,156.94629973433,145.785625307362,167.794585943663,37.9395076104656,184.247305370023,5492.46950144014
21/09/2011,195.585114454438,97.7772909427518,194.013138617244,137.588328154037,428.682810901046,519.835813290612,1218.92022024213,234.332639264864,263.761516603792,198.440352175655,185.062914059422,264.377926855431,213.348658037879,126.441805578501,192.459102956102,90.1591369808534,160.027277734038,148.308603124234,170.35243930875,38.3028015531033,188.401664483368,5812.7753708676
22/09/2011,215.933942579155,104.47872036502,216.957949265019,169.239103225712,437.081086870809,536.348295709552,1283.11834064217,283.007296520221,295.898011680445,219.630869585253,215.760724097211,298.836099487555,276.675712233051,150.114199024938,216.426429282871,100.911249943957,197.139773269995,181.246864410133,204.67346252269,35.9051616326414,200.617765345765,6119.10418907788
23/09/2011,205.131719015923,105.469300170147,202.974723257693,168.853187787179,415.358650172559,500.859468639087,1304.09213573556,308.472985393211,312.442661488911,207.942534854623,224.411509083919,307.569427499336,267.677009790048,142.287740363048,205.605525620395,100.811829678677,193.694188009202,175.71778803819,204.96359170087,48.3674158929054,195.139084343001,6380.89827674621
26/09/2011,196.102313306326,108.368404305849,194.244459759544,175.061055851741,397.910833833893,501.31369364238,1269.07631386195,317.598742134085,319.804787592993,197.111076032295,228.939061684655,309.204414198886,299.547366610549,137.33070953259,194.211236825204,108.916919127496,209.032595152798,184.401030092311,224.827286918685,40.0082122012672,194.382069987246,6758.57817418653
27/09/2011,180.107813429978,99.3920388808025,179.041149028898,158.614616620444,367.454868742941,445.960553360404,1198.78709188065,288.23325587162,284.927249072914,181.363413065443,197.612405642117,279.178562123486,266.619225007989,126.919626958694,178.334860536903,98.9859218068141,184.591352939697,173.556904880266,215.551246328337,32.9365643972553,169.570244892625,6663.76279542973
28/09/2011,189.422587281019,101.300300919506,188.620535950703,167.005352884656,379.314946078032,459.21940356142,1174.95601231184,293.576180257309,284.555512045978,189.978787131755,200.254396845751,279.92334608491,277.442991514427,141.255813894837,186.178722051032,108.570564923113,188.738872542455,178.372628088464,214.650537824896,34.0607143392923,178.079849868777,6802.61922296493
29/09/2011,187.154002645573,105.807534304647,186.68134651679,177.800976139488,370.714048242104,453.813148983591,1179.40565646893,288.885317471043,277.113845011035,189.645363939846,200.360720225877,278.739147832928,280.542945166578,143.164603656627,185.893333625636,108.054431115259,197.661245053095,184.428361488202,220.71181532897,34.3221042177423,174.782869460533,6751.22629462771
30/09/2011,199.756537301424,111.409677825052,200.014895944837,195.335529326697,379.409993283286,469.306868366646,1204.61533167468,307.368009178713,292.477995598267,201.636223801669,208.958878958021,294.192367142491,291.889493852928,154.596663130898,198.663039702117,119.283741258543,214.868300890604,198.934852551548,229.66514685903,39.8907484521946,183.79495354245,6986.27739362212
03/10/2011,211.685011385658,115.667288864905,212.368814188292,198.872653935154,377.518941904836,469.038830639129,1203.69894086216,313.415421258154,297.733683499167,214.036748039183,218.019463717073,300.761174128372,310.170456483184,156.768339359469,211.847840141722,120.345262918099,228.240565063982,209.504026287531,238.217111017787,38.8144169100487,187.456748395466,5840.89780185223
04/10/2011,211.659393916191,114.808767232211,213.500925379165,199.084042961904,392.441661494654,486.468071968256,1249.79082377716,334.813583848467,311.529605746172,216.353305623059,228.265363011646,312.533405928935,311.795672117046,162.228424836809,212.680709003775,126.798217825795,225.837026905858,214.97630305462,243.419380005581,36.6356960506105,196.610603655784,6872.79972442045
05/10/2011,194.881489857193,108.539989157106,196.661885247373,195.633170452027,370.554476690973,466.878580393574,1229.86509821831,310.505961131984,286.995876023534,198.802276739955,206.656494170843,298.1231351797,307.728405663046,154.474410166101,196.161871751485,127.25265776368,224.203619692612,206.461363838371,241.498405020172,34.8780859775352,181.339688951256,6633.15565639155
06/10/2011,185.510026020024,96.8632909538815,186.737035981087,176.338331927833,362.193341584938,451.502020170812,1206.39693614517,291.958422042619,276.984704611036,190.990043713072,190.812263848279,290.830732888613,285.582458941922,146.987712589027,186.583317225092,112.370416813301,199.744698759668,192.728248372223,224.547953953236,36.6094813116832,173.62109257744,6574.70650883666
07/10/2011,177.298693576151,99.06711806957,180.569091508651,163.089479843056,367.112595387253,443.907382376315,1201.91314061983,286.139914034362,275.373465670753,181.635916653986,187.747504346272,286.165828404893,263.339439584724,142.660152820732,179.637355459912,107.73255860464,182.174196715791,175.167520690908,202.944734915669,35.6818854970238,174.606217284819,6565.08858247727
10/10/2011,178.00936836767,94.1836654491837,179.68637047766,155.349356758309,359.561637761963,425.666284175741,1176.86092537462,275.450684745078,268.22733777503,182.161943084267,180.449537194347,281.207190378362,238.945651013586,142.668191519381,178.092368419884,104.967280102335,174.122659413728,165.426647330005,193.781657163917,35.0658945212813,169.788326727873,6618.7467158559
11/10/2011,168.555934032453,90.874669724361,170.917578172458,157.106101832024,361.007039085713,421.42814011304,1171.54203222104,267.610604209301,264.493197369482,175.101364959671,175.390915976676,266.215771531704,237.779142973054,136.298379144147,170.645753547593,96.8954615524025,171.601522095894,162.469369860337,191.086827977204,33.6980018023452,167.624466309587,6710.54238927362
12/10/2011,149.052276197413,89.2558812323401,151.642581155209,153.417115462957,356.390032819689,424.29696153935,1187.69482066602,245.225920839387,245.622764267967,153.743176890278,157.039902278391,252.588376749648,236.609614889319,120.896650940651,150.87401992752,97.0283263286698,170.70070094999,158.743264581376,192.482426822768,30.1924103555533,165.504185955204,6569.4166300378
13/10/2011,153.241224641272,93.8155420122336,155.72956167926,144.714884506383,377.817061821819,444.23632621202,1208.06187936595,246.847184649995,247.795579749031,158.530765820382,164.394966234691,250.235105112665,219.316615834656,123.447578137834,155.704196217976,92.6129783410093,156.479163684365,151.425309288094,180.26023008352,34.1443992580943,175.464048012329,5574.01097367891
14/10/2011,148.553890553618,94.5472541100261,151.551356867656,147.918513656786,379.566092679632,448.523629150515,1231.91127102076,238.471003068597,243.496870125079,155.482426284638,163.780657525796,248.640954363709,218.688340548872,118.251269934732,152.376835210325,93.0477981110542,158.296979569815,152.179407686705,184.08226824896,33.3502522873418,182.140074430968,5929.18202191804
17/10/2011,154.662262129434,93.1351611069749,157.184167255618,136.229918257468,377.513820373138,441.750321370016,1198.47461217853,233.676923704146,241.13835152429,158.259506374206,165.293669463931,239.488304527786,200.994490309913,120.574050859065,155.907386875819,87.3212424914171,145.121245560324,141.966815290533,172.494152895828,33.5958245283423,182.232729368422,6720.64453786375
18/10/2011,149.122290664066,93.11576234277,152.545610477019,145.323504601214,378.042407696812,446.698328607201,1200.74391101835,231.315045652973,244.850665402977,154.422087148376,166.29273746134,238.66258441018,224.236516583374,120.781656816235,152.369023958513,95.3131189087225,156.424145223338,150.370187987692,181.796923195367,27.189642107529,184.421727039193,6751.8567992925
19/10/2011,151.204206218469,88.1656514651329,154.669391791949,140.553115846407,367.534930304001,438.549174280232,1155.95417116733,228.843695217279,252.34124336143,154.740483370996,165.358167792084,230.445843549793,213.159034985675,118.683093442732,152.56267624085,91.7950282179556,149.7296238945,144.941215828919,177.076617865251,33.344069963541,182.180166878237,6527.00239082318
20/10/2011,159.41970163139,91.0232368936376,163.941775854756,143.861524857459,381.906804288206,453.469875015214,1196.37704272337,246.697329262454,272.018018764163,166.2200510235,180.897343426151,246.102132752516,218.610460249365,128.626990153526,163.202519469551,94.5095196846593,154.374637078723,149.073851800496,181.391756188911,30.6629329550994,187.155741873117,6311.3698766892
21/10/2011,156.459317676307,89.4183349922891,160.751702229829,147.265427361561,371.781894955522,436.251330168747,1158.62711214636,236.500606720979,265.589472220101,162.92491460649,180.055072435608,241.169397706019,226.192715907592,126.259034489529,159.864126092018,96.1385160685511,157.696978275152,151.522609982936,184.880809314146,29.682044021376,183.922194495681,6321.29207573738
24/10/2011,153.470427875774,88.5753741911902,156.780008061769,140.812241545942,374.160475178756,444.718737073727,1199.77838425788,232.298645282135,264.164878545317,160.237664451067,177.529934190341,242.351707412621,212.82759134156,122.894744387423,156.148939487786,93.2965253392978,150.580974519747,144.644112798153,178.922929711332,26.4103718657377,187.013178683645,5890.71334028314
25/10/2011,155.606553580558,86.6071511976654,158.779228168118,135.938846588857,379.630336047508,451.276099189885,1196.15614055856,231.226434313124,264.653113251936,160.690710241448,181.323715585362,246.080362255137,209.527492720379,122.945935887902,157.844429167608,91.6951545741856,146.884264944018,140.437808141979,176.225816164423,26.0445087769677,187.765043590533,6321.01397926591
26/10/2011,151.975850416703,85.5391675856525,155.735112624826,139.370546198465,378.601862546731,455.910419923899,1197.23525204707,227.349162324075,261.014656124728,158.377243682524,180.689526297261,249.19449758011,214.57496255975,120.084726268828,154.307934395235,92.1664960989705,151.41461116477,143.857379948447,179.321007170916,25.1125581626584,186.43433474646,6212.67120585756
27/10/2011,129.312859660275,72.1809610499311,133.396636066269,128.623125382227,321.067459253258,402.951288187921,1070.37115848264,186.259966640944,223.936634914974,134.804633685556,157.444290008726,215.75088279436,193.264979429346,100.077215421802,131.797704447676,85.5594374199164,138.261808183995,132.349053410602,171.515651677478,25.8308750605722,156.607848138596,4058.13717887349
28/10/2011,129.785370475551,75.911969289327,132.878465837102,118.015556495016,313.803782490577,400.644088439415,1036.80758527599,189.391843842282,225.485898605545,134.567812187687,157.97239487201,218.843565505541,174.284107783328,100.441268111249,131.700083643442,78.3577596518555,124.771309794205,122.11839752605,162.956777686582,27.1174485724686,155.570756480277,3647.5805282579
31/10/2011,136.092394278477,83.3556764867497,140.138104702105,122.374923931194,338.223604842026,440.760927259816,1044.95611620071,198.392934981663,235.042375955931,140.310820676212,167.665874816329,231.187691322765,182.653337512303,105.322115354808,138.260896104007,78.4498842603571,133.894678636054,128.648738718916,170.762007635565,26.2391864889178,172.783748305148,3744.82241636932
01/11/2011,151.81722567931,95.1055186797887,154.255427614456,134.739004452666,388.010394272268,512.557030357726,1144.66945977828,220.482314255986,250.717179325814,156.274158539922,182.065932717152,255.18562354038,197.454339878717,114.57804800491,152.912876820792,87.1935570917781,148.509877796916,142.376905261775,183.826874644044,32.7013769068001,190.413176247934,5242.36083876663
02/11/2011,148.025181024368,89.2312921487261,150.609034611236,142.583552354365,377.363277400373,495.264271043178,1112.10717857442,215.000344872338,244.927707654363,152.503799239151,176.176467106848,244.695672375747,210.069617587435,113.219325850365,149.626370505514,90.8696526500903,155.732782570369,149.476061310103,191.761831578824,31.4654489372337,182.481401486938,4854.85786755268
03/11/2011,137.382612961158,87.6625677995896,140.69515894812,148.843912856662,366.890325011126,480.554149296258,1094.43643510361,205.025670134674,234.57535986605,141.176313057263,167.617990627069,231.986514327667,212.968811224364,108.334478925286,138.783379130617,91.8749490892919,162.659252016348,155.797181361872,196.773561207585,29.1641068710063,176.165531642159,5630.4259793692
04/11/2011,140.555869734602,85.6330859413335,143.909477137784,131.481327296906,384.700335919254,487.87030665931,1110.52515348241,209.820910828631,241.264035571451,143.808445711471,174.445910111759,239.458981996457,194.623438795573,107.203875561287,141.187136219829,87.1746079407657,143.561711331885,137.724938857313,182.254106610788,37.474454168275,174.868274212233,5083.52865287458
07/11/2011,141.58428332674,85.9548011798919,145.146099094009,137.325495786128,389.416516451918,502.746517010433,1123.89848217344,208.49588492368,242.149960408881,144.803064681115,176.966049553653,241.761568820222,208.161045696959,113.054082157156,142.831732998482,89.8878983135744,151.623226167315,144.769338035654,191.062918850981,33.5918266884328,179.366939742127,4958.85847130644
08/11/2011,139.928653565427,87.1734166828321,143.506294137861,134.601207406429,394.952965199405,518.272117615983,1126.73455469157,207.766173309047,241.077873181609,144.09835504,177.151078326354,243.379451918983,203.717290936518,112.45129620511,141.882248067023,89.7570512170096,147.45785882998,139.892036842802,189.687506255649,34.3070499595064,182.19935466749,4832.15067684856
09/11/2011,160.618870586255,93.7069357109718,161.861320596094,134.42406014722,423.555369735723,567.744490053475,1147.92224777559,222.683044610561,254.4145788492,162.082724097692,191.908401535134,259.851046434661,203.232160731831,128.209693856915,159.052840523975,87.4690675768679,146.615213834948,139.192135616,191.350279221965,40.5423015159847,192.797738158636,5073.32427795681
10/11/2011,155.79008927467,92.203756147315,158.179978881422,146.85879935237,430.24189752261,565.758656813688,1152.06076529458,224.509536197619,256.192600193364,158.025777570587,187.825058317373,263.652822546086,217.624618919283,124.001685987818,155.477537241439,97.9309576605882,157.964042930038,149.466243016304,202.273313252653,31.1118974657364,202.118988273149,4914.04644338926
11/11/2011,155.784716278119,90.3754156080525,158.525396461365,143.867865577858,416.390700470161,527.238063084655,1131.65623725276,223.435187976806,252.793620768837,158.340042307982,185.871227031484,265.650802851412,209.552756957975,123.995600699076,155.131578984274,92.9509934514919,153.841495856219,145.393492469528,197.747203633968,30.4932116042831,197.644195414567,5720.80567700553
14/11/2011,154.919271323655,92.755401908509,157.907803678384,137.302433387766,445.198710082681,553.788449741957,1154.97141379375,230.8392654234,259.775360286045,158.106668759259,191.434308929411,274.780466267103,201.338187682532,122.439382400366,155.746322496782,92.533036099341,147.871802945235,140.751157385125,189.020025465462,38.0804676167356,210.939405984294,4869.89019512651
15/11/2011,165.224861204829,96.4113438369963,168.198664787072,141.145069392878,474.499363855537,590.62380087388,1175.3220431887,245.262384060907,275.48015457014,166.799723459496,199.804921876012,287.752297788932,207.227342779083,127.229581416698,164.780468794214,90.5346457849117,151.769413909531,144.581162223538,193.418946365773,40.5211969205085,228.603481895073,5830.74102088134
16/11/2011,167.412948913224,93.3797101746677,171.479747012184,144.875862413916,465.36436916804,577.148111228275,1158.13827068446,238.359604756001,269.567382209077,168.672431497553,193.383344465006,283.182140713784,215.302456016174,130.324546824852,167.66517787369,93.0274786441725,154.933492658604,148.408164985973,197.489786073921,36.8054861712628,222.388730997641,6395.60305650508
17/11/2011,176.488755598703,95.1811484000896,178.157261157941,147.999690263547,473.972280874056,567.930393896184,1159.28075706917,246.715856243069,277.788468080426,175.993183948842,197.5710613942,284.475351154212,220.536508226006,139.809379025224,175.660699386279,94.3040112728895,158.350293617137,151.453040321793,198.611388717531,36.3688637667815,225.597809195767,5987.65105851436
18/11/2011,172.106647603607,93.1416136124915,174.938450125551,152.295219435225,456.08910895516,532.694647097716,1132.27838504358,247.296709432632,278.437087314873,174.600914799185,201.578963361196,286.6965445964,226.825069538609,138.258150995926,172.849355957449,94.5251358793334,163.18827487727,154.505661692153,202.533991231553,35.8754964687699,219.219250929054,5942.01723407899
21/11/2011,179.655540344447,97.0779608581455,181.687243562152,154.308336103404,467.490555535517,542.760154317315,1150.94578433136,263.708491555665,295.667373830896,180.860011706743,212.947766601678,305.386007719169,230.663432905121,144.563385651313,179.149305020152,99.2792522389902,165.545329519222,155.745818950426,203.907116464821,36.244455836737,231.565913002324,6400.08277059594
22/11/2011,177.30652878497,100.199976525825,179.277563880814,156.748218745656,483.401097832544,553.161148292267,1155.36186640959,268.871720262657,299.583316684192,179.846998705858,213.558644360421,309.963579185232,233.537832881928,143.19527007026,177.385969075394,99.5610753851598,167.413564812609,156.959074722941,204.539393920321,39.9356323112078,237.80082931736,8074.82603008148
23/11/2011,186.520324379568,108.265020404212,188.982698080505,163.376542758685,485.846494138752,566.026880238758,1157.80215425868,289.367071613107,317.844287609199,189.22880496648,227.60312542496,320.595831223597,246.305398994125,150.57012891048,187.023322788045,102.816624647448,174.452146481041,162.080597518642,209.977147474018,41.768846052162,245.943019031452,7675.19315605406
24/11/2011,186.520028866697,108.397275703465,188.45289739104,163.312596168463,477.647890702326,556.828594943444,1184.12662598969,288.285809233831,314.289765567127,189.463082976366,226.670916479462,320.423282678951,251.020381152188,151.967632948109,186.40920029467,104.481715160096,175.982644338378,163.383475634734,213.329250767292,41.5643922233409,244.976471734623,8211.15687038901
25/11/2011,186.52149572448,115.072667243594,189.554413385699,164.282953709033,481.461709902749,558.281513277494,1215.66199914126,295.34578663007,326.173488912227,189.912337880692,234.99897973658,336.883400618341,257.036819961389,151.959976095826,187.076244908443,101.574293593043,176.237362888153,163.51590374932,212.315174091687,36.7903494823651,247.309034056406,6951.85826023682
28/11/2011,177.613606979432,109.904987675,180.303224485347,156.322327812032,464.671113680173,535.29160583018,1177.25013315747,270.939069248145,302.678027548433,180.150997543657,213.719732984884,310.025569642943,246.146059938553,142.809972390579,176.949485014891,98.0180163488284,164.389360214933,155.338649111261,202.023019560357,39.0259724896287,232.550179164285,8041.06713354185
29/11/2011,175.876772101331,105.415069071533,179.016839114015,152.4899899801,445.369603756861,521.662361599793,1168.26143782358,272.292853983607,301.952590609432,179.821168143666,214.479667815046,305.716952570936,245.929741936838,140.954034020495,175.856384559473,97.1872030068741,163.050160322886,152.298988848937,199.030250133334,38.7604598018679,217.901324962866,7934.62842649539
30/11/2011,160.142921092114,98.1317715708971,162.629005974058,151.165897054242,405.626914511682,480.228436424897,1142.5426632041,242.472864272431,276.565052402595,165.869880629124,197.05720908688,275.919222123453,247.094475835758,127.464382632025,159.802887602254,96.8520803273934,161.354711948984,150.602316393162,198.285611822012,37.3281807076523,198.215847325027,7740.13438789381
01/12/2011,158.365955284122,96.1436565019099,160.682178274305,140.978524230842,386.740569421878,463.024812616201,1115.06773419369,237.68207804182,269.699017958622,163.276494314041,191.490775742538,271.351342099102,225.449714366723,126.887691545828,157.901027491203,88.4786510794238,151.316351875109,139.984005004759,183.953726441152,37.849308315274,189.249118973119,7897.23640694606
02/12/2011,152.350021351224,93.3203529835209,155.343817663005,136.655542001322,377.259697904717,455.844760927658,1126.79738365526,226.446131984295,258.373718360444,156.222097915933,179.676471244338,260.235803271089,217.799747941832,121.996946144842,153.301053893173,87.48718733931,147.529568346521,136.131978951098,182.151231822887,37.9070230482758,192.869634635666,8687.53793691915
05/12/2011,144.089791306518,91.3180920456436,147.024614730529,131.655491834118,349.478080408347,430.658129219578,1119.48609238143,213.797645217703,246.341137334013,150.224828513313,174.410745359334,250.845993264322,209.826504559132,118.012767510998,143.849861323633,84.075134758276,142.19558578238,131.721945941449,176.969516153546,36.1465655182192,178.467644012689,8772.83322012843
06/12/2011,143.557220367838,91.8331361905663,144.508685609627,131.401807525385,356.088683502262,437.398827436647,1122.65461384747,231.807905529548,255.123552498022,149.345166880579,181.948211903595,255.134189929835,209.557701297948,117.309698131148,142.078825066687,83.7462284123676,142.587084233439,131.163133699782,176.976047356356,32.5460213969495,184.854190920368,9859.15080238202
07/12/2011,138.837060582866,92.1750029912831,140.736481931527,127.144878581802,369.145829795021,460.672494375254,1133.16198018806,236.34204494057,258.502183035414,147.524659916416,182.837961567877,258.570101391409,203.983628144955,115.272114159354,139.358848620351,82.2350745170765,137.730341576562,127.230102611416,172.760784843271,40.3667781220914,188.051409100561,8943.30279823319
08/12/2011,150.338111433537,102.471232789236,151.738871822222,129.110515104785,428.351366899397,525.050928403867,1180.71381697153,251.552182073353,268.427986866181,155.994536376089,191.241673873578,267.181161220914,208.296361867065,123.495272479754,147.441975375279,82.5140811816611,140.250782790622,129.092109625402,173.150207766655,39.2357269316494,211.068649461512,9083.42229421184
09/12/2011,146.392634748482,98.1476686682449,148.457654598068,136.031391043137,421.466989640294,533.047695761678,1173.8798514516,261.244191463929,268.758123077957,153.817303055249,191.632409424592,267.536835632934,217.697880396044,120.719952427876,145.171817756061,89.8984253402699,150.590560721616,135.866562537765,184.347327197194,38.6376653866551,206.495215164723,9307.65576561836
12/12/2011,149.887627858678,104.10737667634,152.641312170413,135.266541162643,444.305283725618,566.460412057574,1193.73252862648,274.404662118887,283.138014983922,163.749082081224,199.534531109731,279.101971675268,212.788120667616,124.006780775829,148.602594733128,86.1346284084692,146.979829810436,134.864050034796,177.032707430831,36.4448311513827,229.243240847355,9155.85039717485
13/12/2011,149.770340863137,102.119164911947,152.321398430981,143.063946304886,440.10291652994,568.020190498087,1199.94956193406,263.316336280682,278.476964018935,163.716785278989,192.356902336084,273.387511634039,221.911609320677,124.773546838166,147.909981731038,92.7175693720834,155.830813506191,140.538780678462,183.706232149211,36.4911486306223,229.537024387481,9145.41404233133
14/12/2011,157.510844146166,104.302953999503,160.815661408966,143.913132415919,444.381738083582,574.26661865607,1204.57369011196,272.099511409183,286.304348646754,172.366954891387,197.570471673926,284.362137191885,222.465219569856,130.706291195056,155.729221110845,93.7199162454918,153.630120817438,140.531984527203,183.260724876538,36.7447929872498,235.109798648403,9373.48582891711
15/12/2011,156.272846669507,100.741837746233,160.810745019409,148.482832824874,430.753509422036,551.881067375505,1204.19491376873,271.866162143549,288.157111814626,172.703387970885,199.787475057203,282.81593264449,228.893926431239,130.860462189138,154.576214502128,95.3669968359068,159.290496475823,146.363555254014,185.76627964304,38.3671562211506,225.365554970203,9567.57218484659
16/12/2011,157.913633803136,105.08404557266,162.803828568512,144.336020653523,414.707566122953,541.622105982654,1189.5698571956,270.864872550438,286.636201372632,172.667058722021,198.874315005772,282.007283008612,209.24653393592,132.635696862807,155.790387790563,94.8622137356942,156.504622168366,145.129103704728,182.533768368957,38.087098394369,226.593356557475,9342.54633794702
19/12/2011,157.754047956263,105.3255692162,163.338270666378,148.95611045852,404.538870185828,536.195224269569,1194.16416226416,274.780846230697,291.785770655266,175.160733812691,200.374070850148,284.957938199381,213.509074972336,131.639594020816,156.507824816577,95.0255315813785,166.520828518323,147.909389377862,185.7699242442,38.7607791527736,225.804543519071,9342.54633794702
20/12/2011,154.52461732969,102.572213426748,159.894915253706,153.068203296524,383.604611572713,502.203678062102,1170.54455256143,273.454473942723,287.232949649485,170.639567185929,198.732455954892,277.669048295709,215.977213482178,131.571577389808,154.50401872204,98.4918219639589,168.60675023448,150.758561817426,187.913933800513,37.5449945642651,216.159515975589,8525.26683598432
21/12/2011,154.780179278187,101.570346532391,163.063348432349,149.650183898054,382.410462168526,492.984332387227,1167.64094236717,271.702214976513,281.759415826708,171.17310910929,198.462093084468,270.518646899069,211.19375029769,131.722257873292,156.824230108661,92.8730008496961,161.614774370874,147.434225066279,183.234625621066,30.3458080240281,218.778920634417,8536.65740979443
22/12/2011,153.44260371511,101.093489790665,161.360386810341,145.946029766954,381.948221326266,483.198822105271,1166.54839820647,272.444519952614,283.201146349688,171.688692538832,199.373976316521,277.913535467984,207.865634346387,130.009935024718,152.828468903973,91.8658960087603,160.596633169421,147.412799493219,182.245818506716,32.8895037750137,217.554450783865,9963.24941270168
23/12/2011,152.621295004358,99.3808046457074,160.588753078763,143.668496626155,377.953784957599,479.483057901747,1164.11730651757,272.281936610243,285.45544967042,171.772588247717,199.433095963896,278.924280543271,207.481624900068,130.043570553394,153.121569289198,90.5042937882437,160.141212042373,147.413345784431,181.98171334013,32.8895037750137,215.080122530942,10017.0137782855
26/12/2011,152.621288390641,100.343817719658,160.585722364748,142.430526255752,377.898094965139,479.38213377065,1162.8252456764,272.25279183734,285.417575256129,171.764368297543,199.41724369272,278.924270211541,207.469481579518,129.447324871292,153.10977129251,90.504104026569,159.746970459059,147.413372163309,181.971954302696,32.8895037750137,214.471996198686,8641.95384603333
27/12/2011,152.734487735969,100.341779885263,160.668556448281,146.337378551311,377.893291822578,479.370506169239,1162.81923634381,272.257958786391,285.425532978206,171.521748226847,199.30898257828,278.924264909899,206.134433714699,129.192117677554,153.449647834213,90.6711590409277,160.441665938648,147.206080689566,182.099350588353,32.8895037750137,212.868591280143,8338.09158822402
28/12/2011,153.720275042262,99.9003376148259,161.216494858455,146.721007309889,374.715269371141,474.14350266497,1157.27454491879,274.192089431843,286.866297667304,173.048507270267,200.889460978131,279.688858179008,205.720324246844,130.467115961275,154.076749431622,90.6711465254394,160.582828810939,147.226297188919,182.098055047867,44.0816063785497,212.699969917451,9483.95284405753
